Summons Number,Issue Date,Violation Code,Violation Location,Violation Precinct,Violation Time,House Number,Street Name,Intersecting Street,City & State
8725068131,1/14/2019,21,90,90,0823A,73,Montrose Ave,,"Brooklyn, NY"
8725068120,1/14/2019,21,90,90,0822A,73,Montrose Ave,,"Brooklyn, NY"
8725068118,1/14/2019,21,90,90,0820A,49,Montrose Ave,,"Brooklyn, NY"
8725068106,1/14/2019,21,90,90,0814A,25,Boerum St,,"Brooklyn, NY"
8725068090,1/14/2019,21,90,90,0813A,25,Boerum St,,"Brooklyn, NY"
8725068076,1/14/2019,21,90,90,0810A,54,Boerum St,,"Brooklyn, NY"
8725068052,1/14/2019,21,90,90,0807A,54,Boerum St,,"Brooklyn, NY"
8725068039,1/14/2019,70,90,90,0755A,251,Lee Ave,,"Brooklyn, NY"
8725068015,1/14/2019,21,90,90,0754A,251,Lee Ave,,"Brooklyn, NY"
8725068003,1/14/2019,21,90,90,0753A,251,Lee Ave,,"Brooklyn, NY"
8725067989,1/14/2019,21,90,90,0752A,251,Lee Ave,,"Brooklyn, NY"
8725067977,1/14/2019,21,90,90,0751A,230,Lee Ave,,"Brooklyn, NY"
8725067965,1/14/2019,21,90,90,0750A,234,Lee Ave,,"Brooklyn, NY"
8725067953,1/14/2019,21,90,90,0746A,206,Lee Ave,,"Brooklyn, NY"
8725067930,1/14/2019,21,90,90,0741A,124,Lee Ave,,"Brooklyn, NY"
8725067916,1/14/2019,21,90,90,0739A,114,Lee Ave,,"Brooklyn, NY"
8725067904,1/14/2019,40,90,90,0645A,28,S 9th St,,"Brooklyn, NY"
8730255168,1/14/2019,14,81,81,0315P,1884,Fulton St,,"Brooklyn, NY"
8730255156,1/14/2019,46,81,81,0313P,1884,Fulton St,,"Brooklyn, NY"
8730255089,1/14/2019,71,88,88,0215P,535,Clinton Ave,,"Brooklyn, NY"
8730255077,1/14/2019,20,88,88,0214P,535,Clinton Ave,,"Brooklyn, NY"
8726817342,1/14/2019,20,83,83,0418P,9,Beaver St,,"Brooklyn, NY"
8726817330,1/14/2019,16,83,83,0411P,83,Starr St,,"Brooklyn, NY"
8726817299,1/14/2019,20,79,79,0341P,107,Sanford St,,"Brooklyn, NY"
8726817287,1/14/2019,16,79,79,0325P,146,Spencer St,,"Brooklyn, NY"
8726817275,1/14/2019,40,79,79,0313P,86,Franklin Ave,,"Brooklyn, NY"
8726817263,1/14/2019,40,79,79,0301P,123,Taaffe Pl,,"Brooklyn, NY"
8726817238,1/14/2019,51,88,88,0244P,23,Grand Ave,,"Brooklyn, NY"
8726817226,1/14/2019,51,88,88,0240P,36,Waverly Ave,,"Brooklyn, NY"
8726816180,1/14/2019,14,79,79,0712A,289,Nostrand Ave,,"Brooklyn, NY"
8726816167,1/14/2019,40,79,79,0658A,495,Park Ave,,"Brooklyn, NY"
8724655855,1/14/2019,70,94,94,0344P,143,N 4th St,,"Brooklyn, NY"
8724655831,1/14/2019,14,94,94,0147P,509,Graham Ave,,"Brooklyn, NY"
8724655790,1/14/2019,21,94,94,1213P,39,Broome St,,"Brooklyn, NY"
8724655764,1/14/2019,21,94,94,1205P,22,Eckford St,,"Brooklyn, NY"
8724655752,1/14/2019,21,94,94,1204P,18,Eckford St,,"Brooklyn, NY"
8724655673,1/14/2019,21,94,94,1144A,172,Bayard St,,"Brooklyn, NY"
8724655661,1/14/2019,21,94,94,1142A,108,Engert Ave,,"Brooklyn, NY"
8724655650,1/14/2019,70,94,94,1140A,108,Engert Ave,,"Brooklyn, NY"
8724655648,1/14/2019,21,94,94,1139A,106,Engert Ave,,"Brooklyn, NY"
8724655636,1/14/2019,21,94,94,1138A,77,Engert Ave,,"Brooklyn, NY"
8724655612,1/14/2019,21,94,94,1136A,71,Engert Ave,,"Brooklyn, NY"
8724655600,1/14/2019,14,94,94,1130A,258,Driggs Ave,,"Brooklyn, NY"
8724655594,1/14/2019,71,94,94,1037A,132,Calyer St,,"Brooklyn, NY"
8724655570,1/14/2019,17,94,94,1006A,598,Manhattan Ave,,"Brooklyn, NY"
8724655557,1/14/2019,21,94,94,0944A,103,McGuinness Blvd,,"Brooklyn, NY"
8724655533,1/14/2019,21,94,94,0938A,165,Eckford St,,"Brooklyn, NY"
8724655510,1/14/2019,21,94,94,0844A,59,Frost St,,"Brooklyn, NY"
8724655508,1/14/2019,21,94,94,0843A,59,Frost St,,"Brooklyn, NY"
8724655491,1/14/2019,21,94,94,0840A,730,Lorimer St,,"Brooklyn, NY"
8724655480,1/14/2019,21,94,94,0839A,732,Lorimer St,,"Brooklyn, NY"
8724655466,1/14/2019,21,94,94,0831A,444,Driggs Ave,,"Brooklyn, NY"
8724655454,1/14/2019,21,94,94,0821A,175,N 9th St,,"Brooklyn, NY"
8724655430,1/14/2019,21,94,94,0813A,150,N 10th St,,"Brooklyn, NY"
8724655417,1/14/2019,21,94,94,0807A,135,N 8th St,,"Brooklyn, NY"
8724600362,1/14/2019,20,94,94,0108P,235,Bedford Ave,,"Brooklyn, NY"
8724600337,1/14/2019,70,94,94,1121A,101,N 3rd St,,"Brooklyn, NY"
8724600325,1/14/2019,70,94,94,1112A,153,N 3rd St,,"Brooklyn, NY"
8724600313,1/14/2019,21,94,94,1013A,135,N 4th St,,"Brooklyn, NY"
8724600301,1/14/2019,21,94,94,1011A,135,N 4th St,,"Brooklyn, NY"
8724600283,1/14/2019,21,94,94,0932A,86,N 6th St,,"Brooklyn, NY"
8724600271,1/14/2019,21,94,94,0926A,62,N 7th St,,"Brooklyn, NY"
8724600260,1/14/2019,46,94,94,0923A,34,N 7th St,,"Brooklyn, NY"
8724600234,1/14/2019,21,94,94,0918A,34,N 7th St,,"Brooklyn, NY"
8724600210,1/14/2019,21,94,94,0913A,40,N 6th St,,"Brooklyn, NY"
8724600209,1/14/2019,21,94,94,0857A,258,Wythe Ave,,"Brooklyn, NY"
8724600192,1/14/2019,70,94,94,0856A,254,Wythe Ave,,"Brooklyn, NY"
8724600180,1/14/2019,21,94,94,0855A,254,Wythe Ave,,"Brooklyn, NY"
8724600167,1/14/2019,20,94,94,0851A,209,Wythe Ave,,"Brooklyn, NY"
8724600143,1/14/2019,38,94,94,0825A,247,Bedford Ave,,"Brooklyn, NY"
8725658190,1/14/2019,71,90,90,0603P,790,Broadway,,"Brooklyn, NY"
8725658189,1/14/2019,14,90,90,0602P,790,Broadway,,"Brooklyn, NY"
8725658177,1/14/2019,14,90,90,0505P,189,Lee Ave,,"Brooklyn, NY"
8725658165,1/14/2019,14,90,90,0502P,160,Lee Ave,,"Brooklyn, NY"
8725658153,1/14/2019,14,94,94,0452P,134,Division Ave,,"Brooklyn, NY"
8725658141,1/14/2019,40,94,94,0438P,119,N 11th St,,"Brooklyn, NY"
8725658130,1/14/2019,74,90,90,0411P,227,Kent Ave,,"Brooklyn, NY"
8725658116,1/14/2019,20,90,90,0354P,51,S 1st St,,"Brooklyn, NY"
8725658104,1/14/2019,20,90,90,0350P,54,S 2nd St,,"Brooklyn, NY"
8725658049,1/14/2019,14,90,90,0320P,338,Berry St,,"Brooklyn, NY"
8725658001,1/14/2019,16,90,90,0237P,96,Rutledge St,,"Brooklyn, NY"
8725657999,1/14/2019,40,90,90,0234P,73-75,Rutledge St,,"Brooklyn, NY"
8725657963,1/14/2019,40,90,90,0223P,7,Heyward St,,"Brooklyn, NY"
8725657951,1/14/2019,53,90,90,0222P,92,Wallabout St,,"Brooklyn, NY"
8725657940,1/14/2019,14,90,90,0217P,188,Wallabout St,,"Brooklyn, NY"
8725657926,1/14/2019,14,90,90,0210P,22,Middleton St,,"Brooklyn, NY"
8725657914,1/14/2019,17,90,90,0202P,91,Walton St,,"Brooklyn, NY"
8725657902,1/14/2019,17,90,90,0200P,94,Walton St,,"Brooklyn, NY"
8725657859,1/14/2019,17,90,90,0134P,57,Bartlett St,,"Brooklyn, NY"
8725657847,1/14/2019,46,90,90,0131P,47,Bartlett St,,"Brooklyn, NY"
8725657800,1/14/2019,20,79,79,0113P,378,Flushing Ave,,"Brooklyn, NY"
8715574842,1/14/2019,38,83,83,0442P,913,Broadway,,"Brooklyn, NY"
8715574830,1/14/2019,37,83,83,0439P,924,Broadway,,"Brooklyn, NY"
8715574817,1/14/2019,38,81,81,0430P,1026,Broadway,,"Brooklyn, NY"
8715574805,1/14/2019,37,81,81,0426P,1086,Broadway,,"Brooklyn, NY"
8715574787,1/14/2019,70,81,81,0417P,1161,Broadway,,"Brooklyn, NY"
8715574775,1/14/2019,38,81,81,0416P,1161,Broadway,,"Brooklyn, NY"
8715574740,1/14/2019,37,83,83,0352P,1543,Broadway,,"Brooklyn, NY"
8715574726,1/14/2019,37,81,81,0333P,1641,Broadway,,"Brooklyn, NY"
8715574714,1/14/2019,38,81,81,0331P,1621,Broadway,,"Brooklyn, NY"
8715574660,1/14/2019,38,81,81,0304P,1317,Broadway,,"Brooklyn, NY"
8715574647,1/14/2019,38,83,83,0209P,1200,Broadway,,"Brooklyn, NY"
8715574623,1/14/2019,21,81,81,0106P,753,Willoughby Ave,,"Brooklyn, NY"
8715574600,1/14/2019,21,81,81,1118A,4,Lewis Ave,,"Brooklyn, NY"
8715574593,1/14/2019,21,81,81,1116A,11,Lewis Ave,,"Brooklyn, NY"
8715574532,1/14/2019,71,83,83,1014A,252,Central Ave,,"Brooklyn, NY"
8715574507,1/14/2019,21,83,83,1001A,71,Stanhope St,,"Brooklyn, NY"
8715574490,1/14/2019,21,83,83,0958A,43,Stanhope St,,"Brooklyn, NY"
8715574453,1/14/2019,21,83,83,0950A,10,Stockholm St,,"Brooklyn, NY"
8715574441,1/14/2019,21,83,83,0943A,81,Cedar St,,"Brooklyn, NY"
8715574430,1/14/2019,21,83,83,0941A,57,Cedar St,,"Brooklyn, NY"
8715574428,1/14/2019,21,83,83,0934A,136,Suydam St,,"Brooklyn, NY"
8715574404,1/14/2019,21,83,83,0932A,144,Suydam St,,"Brooklyn, NY"
8715574398,1/14/2019,21,83,83,0928A,1009,Willoughby Ave,,"Brooklyn, NY"
8715574386,1/14/2019,21,83,83,0926A,155,Evergreen Ave,,"Brooklyn, NY"
8715574374,1/14/2019,21,83,83,0925A,157,Evergreen Ave,,"Brooklyn, NY"
8715574349,1/14/2019,21,83,83,0920A,945,Willoughby Ave,,"Brooklyn, NY"
8715574337,1/14/2019,21,83,83,0918A,4,Charles Pl,,"Brooklyn, NY"
8715574325,1/14/2019,21,83,83,0917A,4,Charles Pl,,"Brooklyn, NY"
8715574313,1/14/2019,21,83,83,0916A,4,Charles Pl,,"Brooklyn, NY"
8715574283,1/14/2019,21,83,83,0908A,77,Troutman St,,"Brooklyn, NY"
8715574258,1/14/2019,21,83,83,0839A,54,Garden St,,"Brooklyn, NY"
8715574246,1/14/2019,21,83,83,0834A,36,Forrest St,,"Brooklyn, NY"
8715574210,1/14/2019,21,83,83,0824A,23,Melrose St,,"Brooklyn, NY"
8715574155,1/14/2019,21,83,83,0810A,29,Beaver St,,"Brooklyn, NY"
8714728941,1/14/2019,19,94,94,0756P,617,Manhattan Ave,,"Brooklyn, NY"
8717800936,1/14/2019,71,79,79,0507P,953,Cleveland St,,"Brooklyn, NY"
8717800924,1/14/2019,70,79,79,0506P,953,Cleveland St,,"Brooklyn, NY"
8717800912,1/14/2019,46,79,79,0418P,1179,Sutter Ave,,"Brooklyn, NY"
8717800900,1/14/2019,70,79,79,0411P,756,Crescent St,,"Brooklyn, NY"
8717800894,1/14/2019,40,79,79,0405P,1327,Blake Ave,,"Brooklyn, NY"
8717800870,1/14/2019,74,79,79,0351P,1513,Dumont Ave,,"Brooklyn, NY"
8717800857,1/14/2019,71,79,79,0343P,1407,Sutter Ave,,"Brooklyn, NY"
8717800845,1/14/2019,40,79,79,0324P,2658,Pitkin Ave,,"Brooklyn, NY"
8717800821,1/14/2019,20,79,79,0247P,3385,Fulton St,,"Brooklyn, NY"
8717800810,1/14/2019,16,79,79,0238P,3104,Fulton St,,"Brooklyn, NY"
8717800808,1/14/2019,14,79,79,0232P,2812,Fulton St,,"Brooklyn, NY"
8717800791,1/14/2019,40,79,79,0217P,245,Vermont St,,"Brooklyn, NY"
8717800730,1/14/2019,20,79,79,0143P,315,Liberty Ave,,"Brooklyn, NY"
8717800729,1/14/2019,20,79,79,0141P,315,Liberty Ave,,"Brooklyn, NY"
8717800717,1/14/2019,14,79,79,0133P,17,Hinsdale St,,"Brooklyn, NY"
8717800705,1/14/2019,20,79,79,0112P,1228,Fulton St,,"Brooklyn, NY"
8716119186,1/14/2019,16,94,94,0636P,155,N 3rd St,,"Brooklyn, NY"
8716119162,1/14/2019,16,94,94,0620P,146,N 7th St,,"Brooklyn, NY"
8715900174,1/14/2019,38,79,79,0343P,1224,Bedford Ave,,"Brooklyn, NY"
8715900150,1/14/2019,37,79,79,0255P,1108,Fulton St,,"Brooklyn, NY"
8715900149,1/14/2019,38,79,79,0251P,1091,Fulton St,,"Brooklyn, NY"
8715900101,1/14/2019,38,79,79,0149P,1257A,Fulton St,,"Brooklyn, NY"
8715900083,1/14/2019,37,79,79,0112P,957,Marcy Ave,,"Brooklyn, NY"
8715900058,1/14/2019,20,79,79,1145A,349,Tompkins Ave,,"Brooklyn, NY"
8715900034,1/14/2019,71,79,79,1139A,378,Monroe St,,"Brooklyn, NY"
8715900022,1/14/2019,70,79,79,1134A,600,Gates Ave,,"Brooklyn, NY"
8715900010,1/14/2019,21,79,79,1132A,630,Gates Ave,,"Brooklyn, NY"
8716119150,1/14/2019,38,94,94,0612P,162,Bedford Ave,,"Brooklyn, NY"
8716119149,1/14/2019,38,94,94,0610P,148,Bedford Ave,,"Brooklyn, NY"
8716119137,1/14/2019,37,94,94,0608P,152,Bedford Ave,,"Brooklyn, NY"
8716119113,1/14/2019,16,94,94,0539P,68,Java St,,"Brooklyn, NY"
8716119101,1/14/2019,16,94,94,0538P,68,Java St,,"Brooklyn, NY"
8716119095,1/14/2019,16,94,94,0536P,68,Java St,,"Brooklyn, NY"
8716119083,1/14/2019,20,94,94,0533P,74,Kent St,,"Brooklyn, NY"
8716119071,1/14/2019,16,94,94,0529P,85,Quay St,,"Brooklyn, NY"
8716119060,1/14/2019,16,94,94,0522P,154,N 7th St,,"Brooklyn, NY"
8716119046,1/14/2019,71,94,94,0507P,250,Bedford Ave,,"Brooklyn, NY"
8716119009,1/14/2019,16,94,94,0346P,177,N 11th St,,"Brooklyn, NY"
8716118984,1/14/2019,16,94,94,0255P,144,N 7th St,,"Brooklyn, NY"
8716118972,1/14/2019,16,94,94,0254P,150,N 7th St,,"Brooklyn, NY"
8716118947,1/14/2019,16,94,94,0214P,190,West St,,"Brooklyn, NY"
8716118935,1/14/2019,16,94,94,0212P,190,West St,,"Brooklyn, NY"
8716118900,1/14/2019,14,94,94,0150P,85,Quay St,,"Brooklyn, NY"
8716118893,1/14/2019,16,94,94,0139P,177,N 11th St,,"Brooklyn, NY"
8708212004,1/14/2019,46,88,88,0544P,164,Washington Park,,"Brooklyn, NY"
8708211991,1/14/2019,16,90,90,0524P,862,Kent Ave,,"Brooklyn, NY"
8708211980,1/14/2019,46,90,90,0516P,544,Park Ave,,"Brooklyn, NY"
8708936626,1/14/2019,46,81,81,0154P,823,Lexington Ave,,"Brooklyn, NY"
8708936614,1/14/2019,46,79,79,0148P,270,Pulaski St,,"Brooklyn, NY"
8708936596,1/14/2019,46,81,81,0141P,359,Vernon Ave,,"Brooklyn, NY"
8708936584,1/14/2019,46,81,81,0140P,365,Vernon Ave,,"Brooklyn, NY"
8708936572,1/14/2019,14,81,81,0139P,385,Vernon Ave,,"Brooklyn, NY"
8708936560,1/14/2019,14,81,81,0138P,385,Vernon Ave,,"Brooklyn, NY"
8708936547,1/14/2019,46,79,79,0133P,748,Willoughby Ave,,"Brooklyn, NY"
8708936523,1/14/2019,21,79,79,0119P,194,Vernon Ave,,"Brooklyn, NY"
8708936511,1/14/2019,21,79,79,0112P,666,Willoughby Ave,,"Brooklyn, NY"
8708936500,1/14/2019,21,79,79,0110P,596,Willoughby Ave,,"Brooklyn, NY"
8708936493,1/14/2019,21,79,79,0109P,590,Willoughby Ave,,"Brooklyn, NY"
8708936481,1/14/2019,21,79,79,0109P,590,Willoughby Ave,,"Brooklyn, NY"
8708936420,1/14/2019,21,79,79,0904A,227,Skillman St,,"Brooklyn, NY"
8708936390,1/14/2019,21,79,79,0853A,171,Taaffe Pl,,"Brooklyn, NY"
8708936389,1/14/2019,21,79,79,0852A,171,Taaffe Pl,,"Brooklyn, NY"
8708936377,1/14/2019,21,79,79,0851A,274,Willoughby Ave,,"Brooklyn, NY"
8708936365,1/14/2019,21,79,79,0850A,292,Willoughby Ave,,"Brooklyn, NY"
8708936330,1/14/2019,21,79,79,0845A,341,Willoughby Ave,,"Brooklyn, NY"
8708936328,1/14/2019,21,79,79,0844A,362,Willoughby Ave,,"Brooklyn, NY"
8708936316,1/14/2019,21,79,79,0842A,145,Skillman St,,"Brooklyn, NY"
8708936304,1/14/2019,21,79,79,0841A,139,Skillman St,,"Brooklyn, NY"
8708936298,1/14/2019,21,79,79,0836A,53,Skillman St,,"Brooklyn, NY"
8707562160,1/14/2019,17,79,79,0815A,607,Myrtle Ave,,"Brooklyn, NY"
8707562159,1/14/2019,21,79,79,0811A,667,Myrtle Ave,,"Brooklyn, NY"
8707562147,1/14/2019,16,79,79,0808A,129,Spencer St,,"Brooklyn, NY"
8707562135,1/14/2019,16,79,79,0807A,129,Spencer St,,"Brooklyn, NY"
8707562123,1/14/2019,16,79,79,0806A,144,Spencer St,,"Brooklyn, NY"
8706870557,1/14/2019,46,81,81,1226P,906,Lafayette Ave,,"Brooklyn, NY"
8706870521,1/14/2019,21,79,79,1216P,733,Lafayette Ave,,"Brooklyn, NY"
8706870508,1/14/2019,21,79,79,1200P,140-A,Lexington Ave,,"Brooklyn, NY"
8706870491,1/14/2019,21,79,79,1151A,276,Lexington Ave,,"Brooklyn, NY"
8706870478,1/14/2019,21,79,79,1144A,808,Marcy Ave,,"Brooklyn, NY"
8706870442,1/14/2019,21,79,79,1133A,399,Putnam Ave,,"Brooklyn, NY"
8706870429,1/14/2019,21,79,79,1126A,553,Putnam Ave,,"Brooklyn, NY"
8706870351,1/14/2019,46,88,88,1032A,20,St James Pl,,"Brooklyn, NY"
8708067879,1/14/2019,37,94,94,0113P,845,Manhattan Ave,,"Brooklyn, NY"
8708067867,1/14/2019,37,94,94,0110P,861,Manhattan Ave,,"Brooklyn, NY"
8708067843,1/14/2019,21,94,94,1202P,167,Java St,,"Brooklyn, NY"
8708067820,1/14/2019,20,94,94,1158A,960,Manhattan Ave,,"Brooklyn, NY"
8708067818,1/14/2019,70,94,94,1157A,960,Manhattan Ave,,"Brooklyn, NY"
8708067790,1/14/2019,21,94,94,1149A,209,Huron St,,"Brooklyn, NY"
8708067764,1/14/2019,21,94,94,1145A,185,India St,,"Brooklyn, NY"
8708067752,1/14/2019,21,94,94,1140A,195,Kent St,,"Brooklyn, NY"
8708067740,1/14/2019,21,94,94,1138A,171,Kent St,,"Brooklyn, NY"
8708067739,1/14/2019,21,94,94,1137A,169,Kent St,,"Brooklyn, NY"
8708067697,1/14/2019,21,94,94,0936A,109,N 4th St,,"Brooklyn, NY"
8708067673,1/14/2019,46,94,94,0930A,160,N 4th St,,"Brooklyn, NY"
8708067648,1/14/2019,21,94,94,0920A,179,N 6th St,,"Brooklyn, NY"
8708067624,1/14/2019,21,94,94,0917A,163,N 6th St,,"Brooklyn, NY"
8708067612,1/14/2019,21,94,94,0916A,167,N 6th St,,"Brooklyn, NY"
8708067594,1/14/2019,21,94,94,0911A,135,N 6th St,,"Brooklyn, NY"
8708067570,1/14/2019,21,94,94,0908A,126,N 6th St,,"Brooklyn, NY"
8711163367,1/14/2019,20,79,79,0121P,167,Taaffe Pl,,"Brooklyn, NY"
8711163355,1/14/2019,20,79,79,0119P,167,Taaffe Pl,,"Brooklyn, NY"
8711163343,1/14/2019,21,88,88,1205P,29,Greene Ave,,"Brooklyn, NY"
8711163331,1/14/2019,21,88,88,1203P,55,Greene Ave,,"Brooklyn, NY"
8711163320,1/14/2019,21,88,88,1200P,103,Greene Ave,,"Brooklyn, NY"
8711163318,1/14/2019,21,88,88,1159A,126,Greene Ave,,"Brooklyn, NY"
8711163306,1/14/2019,21,88,88,1157A,147,Greene Ave,,"Brooklyn, NY"
8711163276,1/14/2019,21,88,88,1150A,217,Greene Ave,,"Brooklyn, NY"
8711163264,1/14/2019,21,88,88,1148A,197,Greene Ave,,"Brooklyn, NY"
8711163252,1/14/2019,21,88,88,1147A,22,Cambridge Pl,,"Brooklyn, NY"
8711163240,1/14/2019,21,88,88,1145A,46,Cambridge Pl,,"Brooklyn, NY"
8711163227,1/14/2019,21,88,88,1142A,78,Cambridge Pl,,"Brooklyn, NY"
8711163197,1/14/2019,21,88,88,1138A,136,Cambridge Pl,,"Brooklyn, NY"
8711163185,1/14/2019,21,88,88,1137A,146,Cambridge Pl,,"Brooklyn, NY"
8711163173,1/14/2019,21,88,88,1039A,575,Classon Ave,,"Brooklyn, NY"
8711163161,1/14/2019,21,88,88,1037A,557,Classon Ave,,"Brooklyn, NY"
8711163100,1/14/2019,21,79,79,0918A,227,Jefferson Ave,,"Brooklyn, NY"
8711163082,1/14/2019,14,79,79,0856A,179,Sanford St,,"Brooklyn, NY"
8711163070,1/14/2019,14,79,79,0855A,179,Sanford St,,"Brooklyn, NY"
8711162958,1/14/2019,21,79,79,0836A,740,Sanford St,,"Brooklyn, NY"
8711162934,1/14/2019,21,88,88,0816A,527,Myrtle Ave,,"Brooklyn, NY"
8711162922,1/14/2019,21,88,88,0811A,536,Myrtle Ave,,"Brooklyn, NY"
8707505760,1/14/2019,75,81,81,1113A,29,Buffalo Ave,,"Brooklyn, NY"
8707505759,1/14/2019,71,81,81,1112A,29,Buffalo Ave,,"Brooklyn, NY"
8707505747,1/14/2019,70,81,81,1111A,29,Buffalo Ave,,"Brooklyn, NY"
8707505723,1/14/2019,75,79,79,0955A,704,Madison St,,"Brooklyn, NY"
8707505711,1/14/2019,74,79,79,0945A,622,Jefferson Ave,,"Brooklyn, NY"
8707505693,1/14/2019,21,79,79,0929A,443,Jefferson Ave,,"Brooklyn, NY"
8707505670,1/14/2019,21,79,79,0917A,283,Jefferson Ave,,"Brooklyn, NY"
8707505668,1/14/2019,21,79,79,0906A,109,Halsey St,,"Brooklyn, NY"
8709667313,1/14/2019,20,90,90,0450P,456,Johnson Ave,,"Brooklyn, NY"
8709667301,1/14/2019,20,90,90,0449P,456,Johnson Ave,,"Brooklyn, NY"
8709667271,1/14/2019,70,90,90,0404P,136,Grattan St,,"Brooklyn, NY"
8709667260,1/14/2019,71,90,90,0351P,48,Grattan St,,"Brooklyn, NY"
8709667258,1/14/2019,16,81,81,0311P,893,Lexington Ave,,"Brooklyn, NY"
8709667234,1/14/2019,46,83,83,0228P,206,Covert St,,"Brooklyn, NY"
8709667143,1/14/2019,21,83,83,1254P,159,Cooper St,,"Brooklyn, NY"
8709667131,1/14/2019,21,83,83,1252P,195,Cooper St,,"Brooklyn, NY"
8709667120,1/14/2019,21,83,83,1249P,265A,Cooper St,,"Brooklyn, NY"
8709667118,1/14/2019,21,83,83,1245P,1283,Decatur St,,"Brooklyn, NY"
8709667106,1/14/2019,21,83,83,1240P,1167,Decatur St,,"Brooklyn, NY"
8709667090,1/14/2019,21,83,83,1232P,249,Schaefer St,,"Brooklyn, NY"
8709667088,1/14/2019,70,83,83,1231P,249,Schaefer St,,"Brooklyn, NY"
8709667052,1/14/2019,21,83,83,1221P,259,Eldert St,,"Brooklyn, NY"
8709667040,1/14/2019,21,83,83,1217P,110,Covert St,,"Brooklyn, NY"
8709667027,1/14/2019,21,83,83,1211P,229,Covert St,,"Brooklyn, NY"
8709667003,1/14/2019,21,83,83,1206P,347,Covert St,,"Brooklyn, NY"
8709666965,1/14/2019,21,83,83,1138A,1383,Jefferson Ave,,"Brooklyn, NY"
8709666904,1/14/2019,21,83,83,1108A,1283,Putnam Ave,,"Brooklyn, NY"
8709666874,1/14/2019,21,94,94,0952A,157,Russell St,,"Brooklyn, NY"
8709666862,1/14/2019,21,94,94,0949A,117,Russell St,,"Brooklyn, NY"
8709666849,1/14/2019,21,94,94,0942A,152,Monitor St,,"Brooklyn, NY"
8709666837,1/14/2019,21,94,94,0938A,193,Monitor St,,"Brooklyn, NY"
8709666825,1/14/2019,21,94,94,0937A,193,Monitor St,,"Brooklyn, NY"
8709666801,1/14/2019,21,94,94,0916A,187,Franklin St,,"Brooklyn, NY"
8709666783,1/14/2019,21,94,94,0908A,155,Huron St,,"Brooklyn, NY"
8709666758,1/14/2019,21,94,94,0848A,95,Greenpoint Ave,,"Brooklyn, NY"
8709666746,1/14/2019,21,94,94,0846A,101,Greenpoint Ave,,"Brooklyn, NY"
8709666734,1/14/2019,21,94,94,0841A,64,Oak St,,"Brooklyn, NY"
8709666710,1/14/2019,21,94,94,0810A,34,Norman Ave,,"Brooklyn, NY"
8709666692,1/14/2019,14,79,79,0737A,745,Bedford Ave,,"Brooklyn, NY"
8709666667,1/14/2019,20,79,79,0711A,150,Skillman St,,"Brooklyn, NY"
8709666655,1/14/2019,20,79,79,0710A,152,Skillman St,,"Brooklyn, NY"
8709666643,1/14/2019,51,79,79,0702A,361,Willoughby Ave,,"Brooklyn, NY"
8702773235,1/14/2019,20,90,90,0456P,240,Meserole St,,"Brooklyn, NY"
8702773223,1/14/2019,71,90,90,0450P,266,Scholes St,,"Brooklyn, NY"
8702773211,1/14/2019,14,90,90,0425P,924,Metropolitan Ave,,"Brooklyn, NY"
8702773144,1/14/2019,71,94,94,0248P,255,Greenpoint Ave,,"Brooklyn, NY"
8702773132,1/14/2019,16,94,94,0220P,255,Freeman St,,"Brooklyn, NY"
8702773107,1/14/2019,71,94,94,0211P,247,Green St,,"Brooklyn, NY"
8702773089,1/14/2019,16,94,94,0147P,65,Commercial St,,"Brooklyn, NY"
8702773041,1/14/2019,71,94,94,0125P,302,Nassau Ave,,"Brooklyn, NY"
8702773030,1/14/2019,20,94,94,0115P,670,Morgan Ave,,"Brooklyn, NY"
8702773028,1/14/2019,20,94,94,0114P,666,Morgan Ave,,"Brooklyn, NY"
8702773016,1/14/2019,21,94,94,1243P,131,Kingsland Ave,,"Brooklyn, NY"
8702772980,1/14/2019,21,94,94,1229P,200,Woodpoint Rd,,"Brooklyn, NY"
8702772978,1/14/2019,21,94,94,1228P,200,Woodpoint Rd,,"Brooklyn, NY"
8702772966,1/14/2019,21,94,94,1226P,201,Woodpoint Rd,,"Brooklyn, NY"
8702772838,1/14/2019,21,94,94,1201P,410,Morgan Ave,,"Brooklyn, NY"
8702772802,1/14/2019,21,94,94,1156A,340,Frost St,,"Brooklyn, NY"
8702772784,1/14/2019,21,94,94,1154A,319,Frost St,,"Brooklyn, NY"
8702772772,1/14/2019,21,94,94,1153A,319,Frost St,,"Brooklyn, NY"
8702772760,1/14/2019,21,94,94,1152A,291,Frost St,,"Brooklyn, NY"
8702772759,1/14/2019,21,94,94,1151A,279,Frost St,,"Brooklyn, NY"
8702772747,1/14/2019,21,94,94,1149A,271,Frost St,,"Brooklyn, NY"
8702772735,1/14/2019,21,94,94,1147A,271,Frost St,,"Brooklyn, NY"
8702772723,1/14/2019,21,94,94,1142A,75,Kingsland Ave,,"Brooklyn, NY"
8702772700,1/14/2019,21,90,90,1115A,165,Hooper St,,"Brooklyn, NY"
8702772693,1/14/2019,21,90,90,1114A,189,Hooper St,,"Brooklyn, NY"
8702772681,1/14/2019,21,90,90,1113A,201,Hooper St,,"Brooklyn, NY"
8702772656,1/14/2019,74,90,90,1050A,130,Grand St,,"Brooklyn, NY"
8702772620,1/14/2019,14,94,94,1028A,118,N 11th St,,"Brooklyn, NY"
